No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm or palpitations; excessive sweating; new weakness, numbness or tingling on one half of the body (an arm and leg) or currently feeling like you are going to collapse every time you stand or sit up	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; currently struggling to breathe, even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of cough, choking or gagging after inhaling something into your airway; pain, pressure or tightness in the chest, jaw or arm or change in heart rate or rhythm or palpitations	3
No: struggling to breathe even while inactive or resting or new confusion or inability to stay alert and awake	No: blue or dusky lips, skin or nail beds; struggling to breathe even while inactive or resting; sudden onset of coughing, choking or gagging due to inhaling something into the airway or apnea	3
She offers verbalizations that indicate emotional and cognitive understanding of problems related to alcohol and other drug use and describes needed behavior change.	He verbalized cognitive awareness of problems related to alcohol and other drug use, however, behavior change does not seem to be occurring.	3
Patient has no smoking history, Patient denies alcohol use, drug use, Lives in long term care facility.	Patient currently uses tobacco, Smokes cigarettes, daily, with number per day: 10, Patient denies alcohol use, drug use.	3.25
No: struggling to breathe even while inactive or resting; feeling faint or passing out or new confusion or inability to stay alert and awake	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; vomiting blood or uncontrollable or continuous rectal bleeding	3
The patient can complete the following tasks on their own:  preparing meals, feeding themselves, dress, use the toilet, housekeeping, bathing, walking, using transportation, getting in/out of bed, or manage medications.	Activities of Daily Living:  The patient states they cannot complete the following tasks on their own:  Housekeeping, using transportation and managing medications.	2.5
Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Glasses for vision identified as a Barrier to Learning, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	3
The patient initiated appropriate interactions during the session, expressed emotions openly, and displayed listening skills and empathy for others.	The patient's bilateral knees were prepped and draped in the usual sterile fashion and the painful area marked.	0
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient .	The alternatives were also thoroughly discussed, as well as the advanced directives, and the patient was made aware that other members of the surgical team will participate in the procedure.	4
Patient discharged to home, carried, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, carried, accompanied by parent, Discharge instructions given to mother.	3.9
Eyes and Vision: No pain, redness, excessive tearing, glaucoma, cataracts, double vision, blurred vision, flashing lights, specks.	No pain, excessive tearing, glaucoma, cataracts, double vision, blurred vision, flashing lights, specks.	4.5
The patient was instructed to contact me with regard to any questions pertaining to the procedure, as needed.	She was instructed to contact me with regard to any questions pertaining to the injection and to inform me of the results in a period of approximately two weeks.	3.4
Explained diagnosis and treatment plan; through interpreter, patient expressed understanding of the content.	I explained the diagnosis and treatment plan, and the patient expressed understanding of the content.	4.25
Family at bedside, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected.	Cart/Stretcher in lowest position, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected.	3.45
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Prescriptions given and instructions on side effects given, Above person(s) verbalized understanding of discharge instructions and follow-up care.	4
I have reviewed resident and nursing documentation, studies, and consultations and agree with the finding documented on the written ED record.	I have reviewed physician's assistant and nursing documentation, studies, and consultations and agree with the findings documented on the written ED Record.	4.4
PATIENT EDUCATION:  Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient is ready to learn, no apparent learning barriers were identified; learning preferences include listening and visual aids.	4.4
Informed consent: Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient and obtained informed consent.	Discussed risks, goals, and necessity of other members of the team participating in the procedure with patient.	3.25
Social history includes no ill contacts, Social history includes no second hand smoke exposure.	Social history includes no ill contacts, Social history includes no second hand smoke exposure, Patient has no smoking history, Patient denies alcohol use, drug use.	3
Albuterol 90 mcg/Act HFA Aerosol 1-2 puffs by inhalation as directed by prescriber as needed.	Fluticasone [FLOVENT HFA] 110 mcg/Act Aerosol 2 puffs by inhalation two times a day as needed.	2.5
Peripheral IV site, established in the left forearm, using an 18 gauge catheter, in one attempt.	Peripheral IV site, established in the left wrist, using a 20 gauge catheter, in one attempt, Saline lock established.	3.45
To maintain line patency, Heparin 3 mL of 50 units per mL was administered to patient:  Yes.	To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw	2.75
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of coughing, choking or gagging due to inhaling something into the airway; any chest pain or discomfort; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that doesn't clear with coughing	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of cough, choking or gagging after inhaling something into his airway; pain, pressure or tightness in the chest, jaw or arm; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing	4.9
No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly painful neck with difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, arm(s) or shoulder(s), jaw or neck	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm, or heart palpitations; excessive sweating; new weakness, numbness or tingling on one half of the body (an arm and leg) or currently feeling like you are going to collapse every time you stand or sit up	4
Therapy Goals:  The patient will verbalize understanding of splint wear and care following one treatment session.	Goals: Patient will verbalize understanding of splint wear and care following one treatment session.	4.9
Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, generally ill, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	3.9
No: allergy to sulfa drugs or trimethoprim-sulfa combinations; allergy to ciprofloxin (Cipro`Xab`) or allergy to nitrofurantoin (Macrobid`Xab`)	No: allergy to sulfa drugs or trimethoprim-sulfa combinations; allergy to ciprofloxacin (Cipro) or allergy to nitrofurantoin (Macrobid)	4.9
Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient.	Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to father.	3.9
Recognition of "noisy breathing" as a typical worsening of a longstanding diagnosed condition such as asthma, Chronic obstructive pulmonary disease (COPD) (chronic bronchitis or "smoker's lung"), or heart failure	No: heart problems; asthma or chronic bronchitis, chronic obstructive pulmonary disease (COPD) or emphysema	1.75
The diagnosis and treatment plan were explained to the family/caregiver who expressed understanding of the information presented.	Explained diagnosis and treatment plan; patient expressed adequate understanding of the information presented today.	4
You should not take any medications that cause drowsiness or sleepiness unless they have been prescribed by your Health Care Provider.	You should not take any medications that cause drowsiness or sleepiness unless they have been prescribed by your doctor.	5
Triamcinolone Acetonide [KENALOG] 0.1 % cream 1 apply topically three times a day as needed.	Triamcinolone Acetonide [KENALOG] 0.1 % cream topically as directed by prescriber as needed.	4.25
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	3.4
Individual occasionally requires minimal cueing to understand more complex sentences/messages.	The individual usually requires moderate cueing to write sentences of approximately 5-7 words.	3.25
No: blue or dusky lips, skin or nail beds; struggling to breathe even while inactive or resting; shortness of breath; sudden onset of coughing, choking or gagging due to inhaling something into the airway; noisy, wheezy, croupy or raspy breathing that doesn't clear with coughing or apnea	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of cough, choking or gagging after inhaling something into your airway; change in heart rate or rhythm or palpitations or noisy, wheezy or raspy breathing that does not clear with coughing	3
No: new confusion or inability to stay alert and awake or currently feeling like you are going to collapse every time you stand or sit up	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; floppiness or fainting or active, uncontrolled bleeding	2.75
Verbally confirmed understanding and demonstrated independence in her home exercise program.	Current exercise program:  Reviewed and modified patient's home exercise program to include:	2.5
Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from, Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.25
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like you are going to pass out EVERY time you stand (or sit) up or muffled voice or inability to open mouth fully	No: new confusion or inability to stay alert and awake; struggling to breathe, even while inactive or resting; feeling like you are going to pass out EVERY time you stand (or sit) up; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	2.5
The patient has worked on the following treatment plan interventions since last review: compliance with medication management, engaging in recovery activities, and completing assignments.	He identified the following concerns related to participating in the program: none  The patient was given the IOP contract to complete and sign.	0
No: blood in the urine; new daytime wetting; new bedwetting; changes in urine color; foamy urine or vaginal discharge or other genital problem	No: blood in the urine; new daytime wetting; new bedwetting; changes in urine color or foamy urine	3.25
Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content.	Explained diagnosis and treatment plan; patient and mother expressed understanding of the content.	4.25
Discussed risks, benefits, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure.	We discussed advance directives and the necessity of other members of the healthcare team participating in the procedure.	3.75
Explained diagnosis and treatment plan; through interpreter, patient/child/caretaker expressed understanding of the content.	Explained diagnosis and treatment plan; patient's parents expressed understanding of the content.	3.9
Difficulty breathing with underlying lung disease and little improvement following a health care provider's instructions	Moderate difficulty breathing; Difficulty breathing with underlying lung disease and little improvement following a health care provider's instructions	4.5
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.4
Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	Discussed goals, risk, alternatives, advance directives and the necessity of other members of the surgical team participating in the procedure with the patient.	4.25
Patient identified using two identifiers and permission was obtained from the patient to perform a fingerstick INR.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, cooperative, alert, Oriented to person, place and time.	0
Patient Education: Patient ready to learn with no apparent learning barriers identified; learning preferences include listening.	Patient/family was ready to learn, no apparent learning barriers were identified; learning preferences include listening.	4.25
Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning.	2.9
Discussed goals, risks, alternatives, advanced directives, and the necessity of other members of the surgical team participating in the procedure with the patient.	I discussed the correlation of aspirin, nonsteroidals, vitamin E, and herbal supplements to any upcoming breast reconstruction surgery and the patient expressed understanding of the content.	1.75
Benefits and risks of acupuncture were discussed with patient and patient has signed consent authorization to proceed with treatment.	The goals, risks, benefits and alternatives of proceeding with a left knee injection were discussed with the patient; he expressed understanding and wished to proceed.	2.75
Goals/outcomes:  Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.	Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.-ongoing	4.75
Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, accompanied by husband/wife/partner, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3.9
Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via Emergency Medical Services, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.5
Procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of special equipment or special requirements.	Procedural pause conducted to verify:  correct patient identity, procedure to be performed and the availability of the appropriate drug including it's concentration and volume.	3.45
Discussed advanced directives and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, goals, alternatives, advance directives, and the necessity of other members of the health care team who would be participating in the procedures with the patient.	3.75
PATIENT EDUCATIONReady to learn, no apparent learning barriers were identified; learning preferences include listening.	As to what I taught today, the recipients showed readiness to learn, I identified no apparent learning barriers, and we established listening as a learning preference.	4.75
I reviewed the interim history, examined the patient, and reviewed the available imaging studies.	I reviewed the interim history, examined the patient, reviewed the available imaging studies, and agree with the findings as presented.	4.25
Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear, no associated cough noted, fever.	Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear, Neck and chest exam findings include trachea midline, Chest expansion equal, Chest movement symmetrical, no associated cough noted, fever.	3.25
Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Content of teaching was limited to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.9
This is why it is very important that you return here or go to the nearest Emergency Department unless you are 100% improved.	Bring your child back here or go to the nearest Emergency Department, or follow-up with your physician for recheck in:	4.2
EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/CHILD/CAREGIVER EXPRESSED UNDERSTANDING OF THE CONTENT.	EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/FAMILY EXPRESSED UNDERSTANDING OF THE CONTENT.	4.25
Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives ambulatory, Gait steady, Patient cooperative, alert, Oriented to person, place and time.	3.4
Community support resources utilized by the patient/family:  family does not currently utilize support resources.	Community Support Resources Utilized By The Patient/Family:  Women, Infants, and Children Program (WIC) and social worker.	2.75
MEDICAL NECESSITY: The patient would benefit from skilled physical therapy interventions to be able to return the patient to full work, home, leisure, self-care activities.	This impairs the patient's ability to perform work, home, leisure activities to be able to return the patient to full work, home, leisure activities.	2
I discussed the treatment plan, risks and benefits with the patient and directed the nurse to perform/treat with paring and liquid nitrogen cryotherapy.	She understands and agrees with the plan of care, and she is discharged from the Emergency Department in stable condition.	1.65
No: new confusion or inability to stay alert and awake; newly stiff or painful neck; sudden onset, like a 'clap of thunder'; severe pain in one eye only; new blurred, dim or double vision; new one-sided weakness, numbness, or tingling; new difficulty speaking or slurred speech; purple or red rash/blotches that stay when pressed by a glass (purpural rash); any chest pain or discomfort or new shortness of breath	No: new confusion or inability to stay alert and awake; refusing to move the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); severe headache; sensitivity to light; floppiness or fainting or current or recent seizure	2.75
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	Discussed risks, goals, alternatives, and the necessity of other members of the surgical team participating in the procedure with patient and others present.	3.5
Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress.	Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear, to bilateral upper lobes, to bilateral lower lobes, Neck and chest exam findings include trachea midline, Chest expansion equal, Chest movement symmetrical, no associated cough noted, fever.	3
Explained clinical issues, diagnosis and treatment plans; patient expressed understanding of the content.	Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content	3.9
No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; very itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain	F or 38 C) or suspected fever; headache; itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain	3.25
Reviewed history overnight with multidisciplinary treatment team and nursing both prior to and after seeing patient.	Overnight history was reviewed with the multidisciplinary treatment team and nursing both prior to and after seeing patient.	4
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Follow-up care as a learning need, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Return Demonstration, Patient demonstrated and verbalized an understanding of discharge teaching.	3.9
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified.,	3.95
Unable to assess if there is a history or concern, or exposure to physical, emotional, sexual, financial abuse, neglect or domestic violence, Unable to Assess screening questions because Patient or family unable to provide information.	No, there is not a history or concern, or exposure to physical, emotional, sexual, financial abuse, neglect or domestic violence	2.75
No: swollen and tender neck glands; typical 'cold' symptoms; fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen or 'bull' neck; hoarseness or lost voice or ear pain	F (38 C) or suspected fever; skin rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen neck or hoarseness or lost voice	3
Goals: Patient will be able to perform the exercises correctly by the end of this single session of therapy.	Therapy goal:  Patient will be able to verbalize and demonstrate advancement of therapy program in one session of hand therapy.	2.5
Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, unaccompanied, Discharge instructions given to patient.	3
No: new confusion or inability to stay alert and awake or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	No: new confusion or inability to stay alert and awake; newly painful neck with difficulty bending the neck; sudden onset, like a 'clap of thunder'; severe pain in one eye only; new blurred, dim or double vision; new weakness, numbness, or tingling on one half of the body (arm AND leg) ; new difficulty speaking or slurred speech; purple or red rash/blotches that stay when pressed by a glass (purpural rash); any chest pain or discomfort or new shortness of breath	2.5
F or 38 C) or suspected fever; new wheezing or chest tightness; hoarseness or lost voice; night sweats or unintentional weight loss with normal or increased appetite	No: runny or blocked nose, or discharge down the back of the throat; hoarseness or lost voice; night sweats or unintentional weight loss with normal or increased appetite	2.75
The patient has had a chance to have their questions about this procedure answered and wishes to proceed.	The patient was instructed to contact me with regard to any questions pertaining to the injection and to inform me of the results in a period of approximately two weeks.	2.75
Patient will verbalize understanding of splint wear and care following one treatment session.	Therapy Goals:  The patient will verbalize understanding of splint wear and care following one treatment session.	4.5
Explained diagnosis and treatment plan; patient/family expressed understanding of the content.	I explained the diagnosis and treatment plan; the caregiver expressed understanding of the content.	3.9
Patient educational needs - Patient assessed and has the following barrier:  cognitive barriers.	Patient/Family Educational Needs - Patient/Family assessed and has the following barriers: None Identified.	3.4
No: currently inconsolable crying; vomiting; diarrhea; not feeding normally; poor weight gain or jaundice	No: currently inconsolable crying; vomiting; not eating normally; cough; poor weight gain or jaundice	4
The patient has not experienced TIA symptoms, facial drooping, left leg/calf pain, right leg/calf pain, dyspnea, prolonged bleeding, blood in stool or urine, nose bleeds, easy bruising, changes in prescription medicines, changes in over-the-counter medicines, changes in diet/vitamin K intake, recent injury/fall(s).	The patient has not experienced TIA symptoms, facial drooping, left leg/calf pain, right leg/calf pain, dyspnea, prolonged bleeding, nor  blood in stool or urine, nose bleeds, easy bruising, changes in prescription medicines , he has had no  changes in over-the-counter medicines and has had no  recent injury/fall(s).	4.85
Patient will be able to perform the exercises correctly by the end of this single session of therapy.	The patient was offered the brochure The Disease of Addicition: Self-Care in Recovery ().	0
Explained diagnosis and treatment plan as directed; patient/child/caregiver expressed understanding of the content.	Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding  of the content.	4.9
Insulin Regular Human [NOVOLIN R] 100 unit/mL Solution subcutaneous as directed by prescriber.	Lantus Solostar 100 unit/mL (3 mL) Insulin Pen 30 units subcutaneous as directed by prescriber.	3.5
Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient.	Patient discharged to home, carried, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3.25
The client verbalized understanding and consented to the plan of care and the goals established.	Those present reported an adequate understanding and demonstrated adequate ability to manipulate the hearing aid.	1.25
History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.15
