No: fever that has recurred after 24 hours without fever or temperature higher than 104 F or 40 C	No: fever that has recurred after 24 hours without fever or temperature of 103?F ( 39.4?C) or higher in an adult	4.2
Based on the patient's itinerary and medical history, the following was advised and written information was provided: general insect bite precautions and insect repellent use discussed, and permethrin use.	Based on the patient's reported itinerary and medical history, the following is advised and written information per "Stay Healthy While Traveling" provided and reviewed regarding food and water precautions and travelers diarrhea self management.	3.75
Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear.	Respiratory assessment findings include respiratory effort, tachypneic, Respirations regular, Conversing normally, no signs of distress.	3.7
Identified Illness as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Injury as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Return Demonstration, Patient demonstrated and verbalized an understanding of discharge teaching.	3.25
Patient  is ready to learn, no apparent barriers to learning were identified:  Patient understands and agrees with plan.	Patient education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	3.45
Patient ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparent learning barriers were identified; learning preferences included listening.	4.9
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.	4.75
Goal today: Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.	Goals/outcomes:   1.  Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.	4.9
No: bulging eye(s) or staring appearance; limited or painful eye movement or fever (greater than 100.4	No: new wheezing ; suspected ear pain; secretions or drainage from the eye; bloodshot or pink eyes; sneezing or irritable or fussier than usual	0.5
Reviewed NCEP III guidelines with the patient including goals of total cholesterol less than 170, triglycerides less than 150, HDL cholesterol greater than 45 for men/greater than 55 for women, and LDL cholesterol of less than 70.	Reviewed NCEP III guidelines with the patient including goals of total cholesterol less than 170, triglycerides less than 150, HDL cholesterol greater than 45 for men and LDL cholesterol of less than 70.	4.25
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother.	3.75
Cardiovascular assessment findings include heart rate normal, Heart rhythm normal sinus, with no ectopic beats.	Cardiovascular assessment findings include heart rate normal, Heart rhythm normal sinus, with no ectopic beats, No associated diaphoresis, no associated dyspnea.	3.45
Barriers assessed (cultural, religious/spiritual, motivational, physical/cognitive, language, emotional).	Barriers to learning: (cultural, religious/spiritual, motivational, physical/cognitive, language, emotional); no apparent barriers to learning present, ready to learn.	3.95
Patient needs assistance with the following instrumental activities of daily  living: meal preparation, medication administration, telephone use, housekeeping, shopping, managing finances, transportation use (drive car/use taxi/bus).	Patient needs assistance with the following instrumental activities of daily  living: no assistance needed.	2.95
Goals: Patient will demonstrate a 50% decrease in pain in 4-6 sessions for increased participation in life or work activities.	Goals/outcomes:  Patient will demonstrate a  50% decrease in pain in 4-6 weeks for increased participation in required leisure or work activities.	4
Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally.	Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, no retractions noted, no cyanosis, Breath sounds clear.	3.25
She states that she has not missed or taken any accidental double doses of her Coumadin therapy.	She states that she has her blood pressure checked once a month and she normally gets systolics in the 160s.	0
Discussed risks, goals, and necessity of other members of the team participating in the procedure with patient.	We discussed the possibility that other members of the health care team including resident physicians may participate in the operation.	3.25
Also discussed with the participant was an information sheet that he'll take home explaining the role of the Digital Rectal Exam and The Prostate Specific Antigen in the detection of Prostate Cancer.	It should be noted that the comments and suggestions contained in the ADHD Flow Sheet report are based solely on my interpretation of the test results and a review of the patient's EMR.	0
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient .	The patient understands and wishes to proceed on a date convenient for the patient, and he understands the necessity of other members of the surgical team participating in the interventional procedure.	2.75
Discussed risks, goals, alternatives, advanced directives and the necessity of other members of the healthcare team participating in the procedure.	We discussed advance directives and the necessity of other members of the healthcare team participating in the procedure.	4.25
No: symptoms present greater than 7 days duration; shaking chills; pain in the side of the back below the ribs; blood in the urine; abdominal pain; fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; nausea or vomiting present or recent onset or change in vaginal discharge, odor, itching, or painful intercourse	No: shaking chills; pain in the side of the back below the ribs; blood in the urine; abdominal pain; fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; nausea or vomiting present or recent onset or change in vaginal discharge, odor, itching, or painful intercourse	3.85
Insulin Regular Human [NOVOLIN R] 100 unit/mL Solution subcutaneous as directed by prescriber.	NovoLog Mix 70-30 FlexPen 100 unit/mL (70-30) Insulin Pen subcutaneous as directed by prescriber.	3.5
No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; sudden, CURRENT and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; newly painful or blue toes on one side; vomit that looks like ground coffee; vomiting blood; black, sticky, tar-like stools; uncontrollable or continuous rectal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	3.25
Identified Illness as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.55
Given current medication regimen, the following parameters should be monitored by outpatient providers: None	Given current medication regimen, the following parameters should be monitored by outpatient providers: Response to medications and benefits as well as any side effects.	3.25
No: fever each day for more than three days; fever that has recurred after 24 hours without fever or temperature of 103 F (39.4 C) or more	No: fever that has recurred after 24 hours without fever or recurrent, unexplained fevers over several weeks	3.25
Storage of drugs, guns, matches and chemicals: yes  The poison control number which is 1-800-222-1222.	Storage of drugs, guns, matches and chemicals: no (PLEASE PROVIDE SAFETY)  The poison control number which is 1-800-222-1222.	4
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, Other identified Barriers to Learning included, age, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.4
The patient does not have hypersensitivity to local anesthetic or depot steroid preparations.	Patient does not have recent onset of or change in vaginal discharge, odor, itching or painful intercourse.	0
Informed consent: Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient and obtained informed consent.	Discussed goals, risk, alternatives, advance directives, and the necessity of other members of the surgical team participating in the procedure with the patient.	3.5
Instructions: Take 1/2 tablet approximately one hour before sexual activity; maximum one tablet per day.	Instructions: Take one capsule by mouth as needed after each loose stool up to eight per day.	1
Peripheral IV site, established in the right forearm, using a 20 gauge catheter, in one attempt.	Peripheral IV site, established in the left forearm, using a 20 gauge catheter, in one attempt, Saline lock established.	3.45
The patient tolerated the anesthesia and procedure well and was instructed in post procedure care.	I have interviewed the patient and reviewed their history as described in the electronic medical record.	0
Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, Glasses for vision identified as a Barrier to Learning, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.25
Goals of treatment: Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.	Therapy Goals:  Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.--goal	5
Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	3.25
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Identified Illness as a learning need, Patients primary language is English, Other identified Barriers to Learning included, age, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.4
Client was provided with verbal and written (  Weekend Planning,   &  ) instructions.	Client was provided with verbal and written (Activity Management - Self Cares, ) instructions.	4.25
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Simple or moderate discharge teaching performed.	3.45
Discussed the risks, benefits, alternatives, Advance Directives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed risks, goals, advanced directive, and alternatives with the patient and the necessity of other members of the surgical team participating in the interventional procedure.	4.25
The client verbalized understanding and consented to the plan of care and the goals established.	The patient verbalized understanding and agreed with the plan of care, and she did not have any questions at this time.	4
No: currently inconsolable crying; vomiting; diarrhea; not feeding normally; poor weight gain or jaundice	No: currently inconsolable crying; vomiting; not feeding normally; fever (rectal temperature) of more than 100.4	3
Patient will demonstrate and/or verbalize understanding of home exercise program in 1 sessions for improved self management of the condition.	Patient will demonstrate a 50% decrease in pain in 3 sessions for increased participation in life or work activities.	0.5
Discussed with the patient the necessity of other members of the healthcare team, both male and female, participating in the procedure if needed.	Discussed advanced directives and the necessity of other members of the healthcare team participating in the procedure with the patient (and whomever else is present).	3.75
The patient remained focused on group tasks and displayed interest in others and in the group process.	The patient was attentive to the interactions of other group members, displayed congruent body language, remained focused on group tasks  and displayed interest in others and in the group process.	3.25
Patient is here for the following immunization(s):  Live Intranasal Influenza Virus Vaccination	Patient is here for the following immunization(s):  Inactivated Influenza Virus Vaccination; Hepatitis A Vaccine	3.5
Learns best by: verbal instruction while procedure is performed, reading, seeing, listening, doing.	Learns best by: verbal instructions as procedure performed, reading, seeing, listening, doing.	5
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions.	3.75
No: new confusion or inability to stay alert and awake or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly painful neck with difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm	2.5
Negative constitutional review of systems, Historian denies chills, fatigue, fever, weakness.	Negative genitourinary review of systems, Historian denies dysuria, dysuria, frequency, hematuria.	1
No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness; sudden swelling of the lips, tongue or mouth; sudden severe swelling of the eyelids; difficulty swallowing that came on suddenly or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	No: new confusion or inability to stay alert and awake; new wheezing or chest tightness; sudden swelling of the lips, tongue, or mouth; sudden onset of trouble swallowing or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	3
The general care of a sprain includes the use of a medication to reduce pain, the use of a splint to reduce movement and Resting, Icing, Compressing and Elevating the injured area.	The care of a sprain includes the use of pain medicine along with the use of a splint to reduce movement.	3.25
The patient will meet individually with the group provider nearing completion of LEARN and prior to bariatric surgery.	The patient may shower two weeks after the surgery with the use of the provided cloth sling.	0
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3.65
LEVEL 6: Individual is able to understand communication in most activities but some limitations in comprehension are still apparent in vocational, avocational, and social activities.	GOAL LEVEL 6: Individual is successfully able to communicate intelligibly in most activities, but some limitations in intelligibility are still apparent in vocalization, avocational, and social activities.	4.4
No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you stand (or sit) up; blue or dusky lips, skin or nail beds; purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly stiff or painful neck or puffiness around the eyes	No: newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow or currently struggling to breathe, even while inactive or resting	3.25
Frequency of feeling bad about yourself - or that you are a failure or have let yourself or your family down in the past 2 weeks: several days	Feeling bad about yourself--or that you are a failure or have let yourself or your family down--1 - Several days	4.45
Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, Oriented to person, place and time, Skin warm, dry, normal in color, Mucous membranes pink.	Complex assessment performed, Patient arrives, via hospital wheelchair, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.4
The diagnosis and treatment plans were explained and the patient expressed understanding of the content.	I encouraged the patient to actively pursue a level of understanding and comfort with her sexuality.	0
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3
Negative respiratory review of systems, Historian denies cough, shortness of breath, sputum, wheezing.	Negative constitutional review of systems, Historian denies chills, fatigue, fever, weakness, weight loss.	1.25
MEDICAL NECESSITY: The patient would benefit from skilled physical therapy interventions to be able to return the patient to full self-care activities.	MEDICAL NECESSITY: The patient would benefit from skilled physical therapy interventions to be able to return the patient to full work, home, leisure, self-care, sporting activities.	4
Albuterol 90 mcg/Actuation HFA Aerosol 2 puffs by inhalation as directed by prescriber as needed.	Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Act HFA Aerosol 2 puffs by inhalation as directed by prescriber.	4.15
Discussed the risks, goals, alternatives, and advanced directives and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and other present during the discussion).	INFORMED CONSENT:   Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.	3.5
He has not been diagnosed with any lung disease, diabetes, a cardiovascular event, prostate cancer or any other cancers.	Since the last contact he also has not been diagnosed with prostate cancer, other primary cancer, or a cardiovascular event.	2.75
The patient/caregiver was encouraged to report any questions, concerns, new or worsening symptoms.	The patient was encouraged to call back with questions, concerns, and new worsening symptoms.	4.75
The remainder of a complete comprehensive multi-system review of systems is negative except as above.	The remainder of the complete comprehensive multisystem review of systems is negative except as above.	5
Peripheral IV site, established in the left antecubital, using a 20 gauge catheter, in one attempt.	Peripheral IV site, established in the right hand, using a 20 gauge catheter, in one attempt.	3.7
The general care of a sprain includes the use of a medication to reduce pain, the use of a splint to reduce movement and Resting, Icing, Compressing and Elevating the injured area.	The risks and benefits of cardiopulmonary resuscitation were discussed with the patient who expressed understanding of the issue.	0
Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, benefits, and alternatives of the procedure and advance directives and the necessity of other members of the healthcare team participating in the procedure.	4.4
All questions were answered, and the patient was provided with the following printed materials:	His questions were answered, and he verbalized understanding of these instructions and agreement with this plan.	3.2
Education provided on diagnosis and treatment plan using verbal instruction; patient expressed acceptance of this and understanding of the content.	Education provided on diagnosis and treatment plan according to patient's preferred learning style which includes listening.	3.25
Instructions: Apply one patch every twenty four hours; leave on for up to twelve hours within a twenty four hour period.	Indication, Site, and Additional Prescription Instructions: Apply 1 patch every 24 hours; leave on for up to 12 hours within a 24 hour period	4.85
Dimension 2 Biomedical Conditions and Complications: The patient received a Risk Score of 1. Patient demonstrates adequate ability to tolerate and cope with physical discomfort.	Dimension 3 Emotional, Behavioral or Cognitive Conditions and Complications: The patient received a Risk Score of 1.	2.5
Right upper extremity assessment findings include capillary refill less than 2 seconds, Skin color normal to hand, temperature to hand warm, Distal sensation intact.	Skin assessment findings include skin warm, dry, normal in color, Inspection findings include burn.	2
Patient seen and discussed with supervising consultant, Dr. W who evaluated the patient and concurs with the assessment and plan.	Patient seen and discussed with supervising consultant, G F. S, M.D., who evaluated the patient and concurs with the assessment and plan.	4.25
Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparently learning barriers were identified; learning preferences including listening.	5
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions.	3.4
The patient had a chance to have any questions answered about the care plan and stated understanding and agreement with the care plan.	Patient was provided with written patient education materials and she relates a good understanding of the self-management program.	2.65
Medication(s) were reviewed by discussing verbally with patient, reviewed by checking medication bottles brought in by patient.	Medication(s) were reviewed by discussing verbally with patient, reviewed by checking medication list brought in by patient , reviewed by using CVI.	3.9
BENEFITS AND RISKS OF ACUPUNCTURE WERE DISCUSSED WITH PATIENT AND PATIENT CONSENTS TO PROCEED WITH TREATMENT.	Benefits and risks of acupuncture were discussed with patient and patient has signed consent authorization to proceed with treatment.	5
We recommend that the patient remain abstinent from all mood-altering drugs including alcohol for the time period as specified:	We recommend that the patient remain abstinent from all mood-altering drugs including alcohol for the time period as specified: Duration of program and indefinitely.	4.7
She denies any signs or symptoms of bruising, bleeding complications, or thromboembolic events.	She denies any shortness of breath, dizziness, chest pain, fainting, or loss of consciousness with exercise.	1.75
Dimension 5 Relapse, Continued Use or Continued Problem Potential : The patient continues to demonstrate a problem, or has developed a new problem, that requires coping skills and strategies to prevent relapse, continued use or continued problems.	Dimension 6 Recovery/Living Environment : The patient continues to demonstrate a problem in his or her recovery environment, that requires coping skills and support system interventions.	3
Patient is here for the following immunization(s):  Tetanus and Diphtheria and Acellular Pertussis (Tdap) Vaccine	Patient is here for the following immunization(s):  Inactivated Influenza Virus Vaccination; Meningococcal conjugate Vaccine; Tetanus Toxoid, Reduced Diphtheria and Acellular Pertussis (Tdap) Vaccine	3
Patient discharged to home, carried, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, transported via taxi, unaccompanied, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3.65
This patient education treatment modality addressed the ASAM Dimension 4: Readiness to Change criteria.	Further peer confrontation, education about addiction, and participation is required to increase the patient's readiness to change.	2.25
Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.	Discussed risk, goals, advance directive and alternatives with patient and the necessity of other members of the surgical team participating in the interventional procedure.	3.25
The following should be done yearly:height, weight, visual screening and blood pressure: done this year  Injury prevention is as follows: seatbelts: yes Smoke detectors: yes  Bicycle or motorcycle helmet no (PLEASE WEAR HELMETS) Guns and violence: yes and there are no guns in the home  Other risk factors reviewed:  passive smoke: not at risk Exposure to tuberculosis: no exposure   Sunscreens: yes Brushing teeth and dental care: yes, you see a dentist regularly.	The following should be done yearly:height, weight, visual screening and blood pressure: done this year  Injury prevention is as follows: seatbelts: yes Smoke detectors: yes  Bicycle or motorcycle helmet no (PLEASE WEAR HELMETS) Guns and violence: yes this was discussed and GUNS SHOULD BE LOCKED  Other risk factors reviewed:  passive smoke: not at risk Exposure to tuberculosis: no exposure   Sunscreens: yes Brushing teeth and dental care: yes, you see a dentist regularly Exposure to loud noises: not exposed You have had a divorce in your family or separation, felt sad or are grieving: no You are of Caribbean, Latin American, Asian, Mediterranean, or African descent: no not at risk for sickle cell anemia carrier Your shots are up to date: yes and recorded in the past medical history.	3
No: currently inconsolable crying; vomiting; diarrhea; not feeding normally; fever (rectal temperature) of more than 100.4	No: currently inconsolable crying; vomiting; diarrhea; not feeding normally; cough or poor weight gain	3.7
Cholecalciferol (Vitamin D3) [VITAMIN D3] 1,000 unit tablet 1 tablet by mouth one time daily.	Multivitamins-Iron Pediatric [FRUITY CHEWS] chewable tablet 1 TABLET by mouth one time daily.	2
Patient arrives ambulatory, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives ambulatory, Gait steady, History obtained from patient, and parent, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.7
Family at bedside, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected.	Side rails up, Cart/Stretcher in lowest position, Call light within reach, Hospital ID band on, Patient in view of the nursing station, safety, dignity, sense of well being and individual rights are respected.	3.45
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.25
No: localized area of red, swollen, tender and warm skin that is expanding; red streaks going out from the localized area of redness or pus discharge	Localized area of red, swollen, tender and warm skin that is expanding over period of couple hours	3
Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg not present and sudden visual changes not present	Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg present on both sides at the same time and sudden visual changes not present	4
Patient Education:  Ready to learn; no apparent learning barriers were identified; learning preferences include listening.	No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions.	3.25
After explanation of the test and answering the patient's questions, the patient verbalized an understanding.	The risks and benefits of clomiphene citrate were discussed versus the alternatives available to the patient and the patient verbalized understanding and wishes to proceed.	2.75
Patient Education: Cognitive and/or language difficulties or the patient's age prevented the patient from understanding the diagnosis and/or treatment plan.	Explained diagnosis and treatment plan; patient/care giver expressed understanding of the content.	2.25
I reviewed the history, examined the patient, reviewed the available imaging studies, and agree with the findings as presented.	I reviewed the results that are available with her in detail, and I answered all of her questions to the best of my ability.	1.75
No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; complete inability to swallow; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck or large amounts of pink or white frothy sputum	No: severe lethargy or floppiness; refusing to move the neck; current or recent seizure; high-pitched cry (like a cat's cry) OR a weak whimper or moaning cry that is not consolable; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or bulging or tense fontanel (soft spot on the head) when not crying	2
The DCS fellow is available for questions from the primary service overnight through the hospital operator.	They are used when there is a blockage at the base of the bladder, in the prostate or in the urethra (the tube carrying urine from the bladder to the outside).	0
The individual demonstrates emerging problem solving skills for complex problem solving tasks.	Level 4:  The individual occasionally requires minimal cues/assistance to complete simple problem solving tasks in structured environments.	2
No: currently struggling to breathe, even while inactive or resting; currently feeling faint or passing out or new confusion or inability to stay alert and awake	No: difficulty speaking or slurred speech; feeling faint or about to pass out; has fainted, passed out, or lost consciousness or new confusion or inability to stay alert and awake	3
Patient tolerated treatment well and was able to demonstrate independence in performing the program.	The patient tolerated the procedure and anesthesia well, was extubated, and then brought to the post-anesthesia care unit in stable condition.	1.25
Discussed advance directives and the necessity of other members of the healthcare team participating in the procedure.	The topic objectives were to a) identify the treatment resources available in the community and b) gain an awareness of the purpose of each of these resources.	0
Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.4
Patient requires extensive assistance in the following activities:  bathing, dressing, grooming/hygiene, toileting, transfer to/from bed/chair, mobility.	Patient needs assistance with the following instrumental activities of daily  living: unable to assess.	3
F (38 C) or suspected fever; pain in the side of the back below the ribs (flank pain) or nausea or vomiting present	F or 38 C) or suspected fever; new wheezing or chest tightness; runny or blocked nose, or discharge down the back of the throat; severe widespread muscle aches or extreme fatigue or exhaustion	1.25
Patient will demonstrate and/or verbalize understanding of home exercise program in 4-6 sessions.	Goals: Patient will demonstrate and/or verbalize understanding of home exercise program in 1-2 sessions.	3.65
Instructions: Take one tablet by mouth in the morning and one-half tablet by mouth at evening meal.	Instructions: Take two tablets by mouth in the morning and one tablet by mouth in the evening.	3.7
Patient will verbalize understanding of splint wear and care following one treatment session.	Patient and/or family member present during this visit verbalized understanding of this additional content and instructions.	2
The patient was attentive to the interactions of other group members and displayed congruent body language.	The patient should follow the recommendations of the Heart Rhythm Service with regard to return to driving.	0
Result is: Supra Therapeutic; result and dosage information phoned to patient and understanding verbalized.	Result is: Supra Therapeutic; result and dosage information given to patient and understanding verbalized.	4.75
IV SITE #1, IV SITE #1 IV fluids established, IV SITE #1 1st bag hung, amount 1 Liter, IV SITE #1 bolus of 1000 ml established.	IV SITE #1 into right antecubital, IV SITE #1 IV fluids established, IV SITE #1 1st bag hung, amount 1 Liter, IV SITE #1 bolus of 1000 ml established, via primary tubing.	4.5
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of coughing, choking or gagging due to inhaling something into the airway; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that doesn't clear with coughing	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue or mouth; sudden severe swelling of the eyelids; struggling to breathe even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of coughing, choking or gagging due to inhaling something into the airway; change in heart rate or rhythm, or rapid or skipped heartbeats or noisy, wheezy or raspy breathing that doesn't clear with coughing	3
Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	History obtained from patient, Patient appears, generally ill, Patient cooperative, alert, Oriented to person, place and time.	3
No: itching or clear fluid-filled or pus-filled blisters/sores on the rash that are either still in place or broken	Clear fluid-filled or pus-filled blisters/sores on the rash that are either still in place or broken	2.9
Explained diagnosis and treatment plan; patient/child/care giver expressed understanding of the content and agreement with the plan of care.	The diagnosis and treatment plans were explained and the patient expressed understanding of the content.	4
Patient's  anxiolysis discharge level  based on the following parameters: Alert, oriented, and stabile cardio/respiratory status - yes.	Patient's anxiolysis discharge level based on the following parameters: Alert, oriented, and stable cardio/respiratory status.	5
Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Discharge instructions given to father.	3.7
Consent form reviewed, dated, and signed by participant and consent cosigner, CMS, (SC).	Consent form reviewed, dated, and signed by participant and consent cosigner, K B, RN, (SC).	4.25
